,taxpayer_id,location,economic_sector,entity_type,beneficial_owners,registration_date,size,norm_size,size_category
3167,P3067,Nyeri,Water & Sanitation,Non-Individual,"['A0042', 'A0066', 'A0072']",28/12/2008,1.101287545,5.57E-05,micro
3168,P3068,Mombasa,Hospitality,Non-Individual,"['A0060', 'A0088']",04/02/2007,1.208407137,6.11E-05,small
3169,P3069,Garissa,Arts & Culture,Non-Individual,['A0075'],28/01/2014,1.452138987,7.34E-05,medium
3170,P3070,Thika,Water & Sanitation,Non-Individual,"['A0013', 'A0075']",08/12/2012,1.909081367,9.65E-05,medium
3171,P3071,Mombasa,Real Estate,Non-Individual,"['A0078', 'A0014']",05/10/2018,2.980926052,0.000150709,large
3172,P3072,Kericho,Manufacturing,Non-Individual,"['A0019', 'A0035', 'A0010']",08/07/2010,1.15031437,5.82E-05,micro
3173,P3073,Nairobi,Entertainment & Media,Non-Individual,"['A0032', 'A0053', 'A0006']",13/01/2010,1.103072851,5.58E-05,micro
3174,P3074,Meru,Hospitality,Non-Individual,"['A0010', 'A0048', 'A0007']",05/04/2008,1.368717307,6.92E-05,small
3175,P3075,Eldoret,Retail,Non-Individual,['A0066'],26/03/2024,2.80516219,0.000141823,large
3176,P3076,Nyeri,Water & Sanitation,Non-Individual,"['A0100', 'A0007', 'A0039']",28/09/2017,1.547342226,7.82E-05,medium
3177,P3077,Kisumu,Public Administration,Non-Individual,['A0018'],11/01/2018,1.285934374,6.50E-05,small
3178,P3078,Machakos,Education,Non-Individual,"['A0064', 'A0049']",07/11/2020,1.186262324,6.00E-05,small
3179,P3079,Thika,Telecommunications,Non-Individual,"['A0029', 'A0079']",07/04/2010,1.450718233,7.33E-05,medium
3180,P3080,Mombasa,Transportation,Non-Individual,"['A0098', 'A0020']",07/01/2008,1.439505592,7.28E-05,medium
3181,P3081,Nyeri,Waste Management,Non-Individual,"['A0088', 'A0048']",21/11/2007,1.821291039,9.21E-05,medium
3182,P3082,Kitale,Entertainment & Media,Non-Individual,['A0051'],03/01/2017,1.126405147,5.69E-05,micro
3183,P3083,Eldoret,Telecommunications,Non-Individual,"['A0034', 'A0033']",04/02/2021,1.34771544,6.81E-05,small
3184,P3084,Kericho,Education,Non-Individual,"['A0038', 'A0080', 'A0010']",18/11/2017,1.451146391,7.34E-05,medium
3185,P3085,Garissa,Mining & Quarrying,Non-Individual,['A0037'],25/02/2016,1.16981321,5.91E-05,small
3186,P3086,Nairobi,Water & Sanitation,Non-Individual,"['A0079', 'A0011', 'A0089']",22/01/2015,1.124897945,5.69E-05,micro
3187,P3087,Kericho,Transportation,Non-Individual,"['A0030', 'A0081', 'A0028']",26/04/2008,1.768063507,8.94E-05,medium
3188,P3088,Thika,Agriculture,Non-Individual,['A0003'],14/02/2021,1.061114051,5.36E-05,micro
3189,P3089,Kitale,Retail,Non-Individual,"['A0059', 'A0086']",02/01/2021,2.307355456,0.000116655,large
3190,P3090,Kisumu,Energy,Non-Individual,"['A0055', 'A0079', 'A0092']",29/10/2009,1.004433588,5.08E-05,micro
3191,P3091,Kitale,Arts & Culture,Non-Individual,"['A0065', 'A0017', 'A0062']",01/11/2011,1.232622213,6.23E-05,small
3192,P3092,Nyeri,Legal & Professional Services,Non-Individual,"['A0073', 'A0059']",27/03/2008,1.129474717,5.71E-05,micro
3193,P3093,Nairobi,Security Services,Non-Individual,"['A0003', 'A0058', 'A0050']",10/03/2006,1.606959161,8.12E-05,medium
3194,P3094,Mombasa,Agriculture,Non-Individual,"['A0072', 'A0020', 'A0058']",08/10/2018,1.182615431,5.98E-05,small
3195,P3095,Machakos,Finance,Non-Individual,['A0069'],07/06/2021,2.030537679,0.000102659,large
3196,P3096,Garissa,Finance,Non-Individual,['A0048'],30/09/2023,1.895640693,9.58E-05,medium
3197,P3097,Meru,Entertainment & Media,Non-Individual,['A0046'],06/05/2021,1.67940547,8.49E-05,medium
3198,P3098,Mombasa,Construction,Non-Individual,['A0008'],19/01/2014,1.711545652,8.65E-05,medium
3199,P3099,Machakos,Energy,Non-Individual,"['A0088', 'A0003', 'A0014']",15/08/2020,1.831429198,9.26E-05,medium
3200,P3100,Kisumu,Construction,Non-Individual,"['A0078', 'A0096']",25/12/2011,2.509824643,0.000126891,large
3201,P3101,Machakos,Education,Non-Individual,"['A0027', 'A0092']",17/03/2016,1.625924673,8.22E-05,medium
3202,P3102,Nakuru,Energy,Non-Individual,['A0043'],02/07/2009,4.009676725,0.00020272,large
3203,P3103,Meru,Wholesale Trade,Non-Individual,['A0028'],31/10/2006,1.982659063,0.000100239,medium
3204,P3104,Mombasa,Public Administration,Non-Individual,"['A0065', 'A0072']",13/10/2010,1.090246346,5.51E-05,micro
3205,P3105,Nairobi,Water & Sanitation,Non-Individual,['A0033'],30/04/2006,1.379560053,6.97E-05,small
3206,P3106,Nairobi,Public Administration,Non-Individual,"['A0026', 'A0074', 'A0089']",14/04/2005,1.92231514,9.72E-05,medium
3207,P3107,Machakos,Real Estate,Non-Individual,['A0035'],15/08/2005,3.044798226,0.000153938,large
3208,P3108,Kisumu,Hospitality,Non-Individual,"['A0059', 'A0026', 'A0011']",12/04/2019,1.005017275,5.08E-05,micro
3209,P3109,Eldoret,Telecommunications,Non-Individual,"['A0044', 'A0043', 'A0062']",06/03/2007,1.15935505,5.86E-05,small
3210,P3110,Garissa,Finance,Non-Individual,"['A0032', 'A0076', 'A0026']",29/12/2024,2.784108606,0.000140758,large
3211,P3111,Kisumu,Public Administration,Non-Individual,"['A0092', 'A0093']",04/05/2008,5.706104256,0.000288488,large
3212,P3112,Nairobi,Water & Sanitation,Non-Individual,"['A0046', 'A0060']",03/12/2024,2.401765546,0.000121428,large
3213,P3113,Nakuru,Construction,Non-Individual,['A0017'],30/10/2012,1.26645824,6.40E-05,small
3214,P3114,Kisumu,Construction,Non-Individual,"['A0043', 'A0058', 'A0047']",29/02/2016,1.011518761,5.11E-05,micro
3215,P3115,Kisumu,Security Services,Non-Individual,['A0033'],26/07/2012,1.214260283,6.14E-05,small
3216,P3116,Machakos,Mining & Quarrying,Non-Individual,"['A0002', 'A0080']",12/08/2007,1.779118582,8.99E-05,medium
3217,P3117,Eldoret,Telecommunications,Non-Individual,"['A0080', 'A0011', 'A0096']",04/03/2008,1.080974484,5.47E-05,micro
3218,P3118,Eldoret,Energy,Non-Individual,['A0055'],07/12/2005,1.650372855,8.34E-05,medium
3219,P3119,Meru,Transportation,Non-Individual,"['A0081', 'A0100']",04/12/2021,1.345099735,6.80E-05,small
3220,P3120,Meru,Wholesale Trade,Non-Individual,"['A0074', 'A0047', 'A0031']",10/03/2012,1.079997753,5.46E-05,micro
3221,P3121,Nyeri,Public Administration,Non-Individual,"['A0059', 'A0049', 'A0088']",04/11/2013,1.032458021,5.22E-05,micro
3222,P3122,Thika,ICT,Non-Individual,"['A0038', 'A0016', 'A0067']",18/01/2015,2.073052324,0.000104809,large
3223,P3123,Meru,Legal & Professional Services,Non-Individual,['A0066'],25/01/2014,1.338526534,6.77E-05,small
3224,P3124,Kericho,Retail,Non-Individual,"['A0063', 'A0019']",08/01/2016,1.137018267,5.75E-05,micro
3225,P3125,Nyeri,Entertainment & Media,Non-Individual,['A0035'],04/09/2018,37.43989488,0.001892878,large
3226,P3126,Nakuru,Arts & Culture,Non-Individual,"['A0017', 'A0044']",04/09/2020,2.348119484,0.000118716,large
3227,P3127,Nairobi,Hospitality,Non-Individual,['A0069'],01/01/2007,2.945403666,0.000148913,large
3228,P3128,Garissa,Water & Sanitation,Non-Individual,"['A0058', 'A0061']",21/11/2008,2.60428268,0.000131667,large
3229,P3129,Nyeri,Retail,Non-Individual,"['A0050', 'A0021', 'A0023']",22/01/2006,2.395251951,0.000121099,large
3230,P3130,Thika,Water & Sanitation,Non-Individual,"['A0014', 'A0070']",06/03/2006,1.31197697,6.63E-05,small
3231,P3131,Nyeri,Finance,Non-Individual,"['A0079', 'A0021', 'A0068']",30/05/2016,1.004968782,5.08E-05,micro
3232,P3132,Nairobi,Hospitality,Non-Individual,"['A0003', 'A0088']",20/03/2007,1.008674709,5.10E-05,micro
3233,P3133,Kitale,Transportation & Logistics,Non-Individual,"['A0043', 'A0010']",21/08/2006,1.027462313,5.19E-05,micro
3234,P3134,Meru,Security Services,Non-Individual,"['A0041', 'A0044', 'A0049']",08/05/2005,2.496713643,0.000126228,large
3235,P3135,Eldoret,Transportation,Non-Individual,['A0063'],11/08/2007,1.287283522,6.51E-05,small
3236,P3136,Meru,Transportation & Logistics,Non-Individual,"['A0084', 'A0012']",21/12/2008,1.127525746,5.70E-05,micro
3237,P3137,Machakos,Manufacturing,Non-Individual,"['A0073', 'A0026']",01/07/2008,1.122541427,5.68E-05,micro
3238,P3138,Eldoret,Security Services,Non-Individual,['A0076'],30/12/2019,1.071437082,5.42E-05,micro
3239,P3139,Garissa,Transportation,Non-Individual,"['A0009', 'A0003']",16/05/2024,1.118086046,5.65E-05,micro
3240,P3140,Kitale,Education,Non-Individual,"['A0017', 'A0041', 'A0030']",07/03/2014,1.00596173,5.09E-05,micro
3241,P3141,Machakos,Education,Non-Individual,"['A0054', 'A0039', 'A0018']",25/11/2023,1.847982524,9.34E-05,medium
3242,P3142,Kericho,Education,Non-Individual,['A0052'],18/06/2018,1.764588936,8.92E-05,medium
3243,P3143,Kitale,Energy,Non-Individual,['A0064'],09/12/2005,1.045250026,5.28E-05,micro
3244,P3144,Meru,Transportation,Non-Individual,"['A0093', 'A0065', 'A0077']",01/01/2010,1.291057318,6.53E-05,small
3245,P3145,Mombasa,Construction,Non-Individual,['A0085'],25/07/2008,2.389575317,0.000120812,large
3246,P3146,Nyeri,Transportation & Logistics,Non-Individual,"['A0011', 'A0043']",03/10/2008,1.416929911,7.16E-05,medium
3247,P3147,Kitale,Energy,Non-Individual,"['A0086', 'A0003', 'A0075']",23/05/2011,1.327456696,6.71E-05,small
3248,P3148,Mombasa,Construction,Non-Individual,"['A0067', 'A0059', 'A0029']",10/11/2013,1.35709937,6.86E-05,small
3249,P3149,Nyeri,Entertainment & Media,Non-Individual,['A0031'],03/07/2009,1.822139338,9.21E-05,medium
3250,P3150,Nairobi,Entertainment & Media,Non-Individual,['A0047'],28/09/2015,1.128762368,5.71E-05,micro
3251,P3151,Eldoret,Manufacturing,Non-Individual,['A0091'],08/09/2023,1.393043583,7.04E-05,small
3252,P3152,Kitale,Agriculture,Non-Individual,"['A0043', 'A0019']",04/06/2010,1.182115941,5.98E-05,small
3253,P3153,Kericho,ICT,Non-Individual,"['A0095', 'A0026']",01/12/2014,1.491008275,7.54E-05,medium
3254,P3154,Nyeri,Hospitality,Non-Individual,"['A0093', 'A0040', 'A0002']",28/03/2022,1.058656616,5.35E-05,micro
3255,P3155,Thika,Manufacturing,Non-Individual,['A0087'],04/10/2017,1.027629289,5.20E-05,micro
3256,P3156,Thika,Education,Non-Individual,['A0032'],08/12/2008,1.536744333,7.77E-05,medium
3257,P3157,Meru,Manufacturing,Non-Individual,"['A0090', 'A0016']",11/10/2013,1.732190156,8.76E-05,medium
3258,P3158,Nyeri,Agriculture,Non-Individual,"['A0032', 'A0066']",20/01/2010,1.629440109,8.24E-05,medium
3259,P3159,Eldoret,Transportation & Logistics,Non-Individual,['A0064'],05/10/2019,1.066144907,5.39E-05,micro
3260,P3160,Eldoret,Security Services,Non-Individual,"['A0007', 'A0046', 'A0011']",08/11/2016,1.372319812,6.94E-05,small
3261,P3161,Kisumu,Water & Sanitation,Non-Individual,"['A0042', 'A0056']",15/02/2012,1.126427158,5.69E-05,micro
3262,P3162,Meru,Agriculture,Non-Individual,['A0091'],13/03/2014,1.382666557,6.99E-05,small
3263,P3163,Kitale,Finance,Non-Individual,"['A0062', 'A0071', 'A0060']",29/03/2021,1.033981245,5.23E-05,micro
3264,P3164,Kisumu,Construction,Non-Individual,"['A0026', 'A0045']",07/05/2020,1.184701511,5.99E-05,small
3265,P3165,Machakos,Retail,Non-Individual,['A0084'],15/08/2017,1.117433833,5.65E-05,micro
3266,P3166,Garissa,Construction,Non-Individual,['A0014'],22/03/2024,1.866840843,9.44E-05,medium
3267,P3167,Meru,Manufacturing,Non-Individual,['A0015'],23/08/2017,1.405749733,7.11E-05,small
3268,P3168,Kericho,Waste Management,Non-Individual,"['A0001', 'A0071', 'A0030']",19/06/2019,1.753115535,8.86E-05,medium
3269,P3169,Garissa,Energy,Non-Individual,"['A0067', 'A0003']",01/02/2015,2.237082397,0.000113102,large
3270,P3170,Garissa,Education,Non-Individual,"['A0012', 'A0003', 'A0055']",28/09/2012,1.277369438,6.46E-05,small
3271,P3171,Kericho,Water & Sanitation,Non-Individual,"['A0037', 'A0100', 'A0032']",22/09/2024,1.444518372,7.30E-05,medium
3272,P3172,Nakuru,Wholesale Trade,Non-Individual,"['A0010', 'A0013']",25/05/2021,4.07823308,0.000206186,large
3273,P3173,Nakuru,Finance,Non-Individual,['A0014'],04/04/2013,6.062589315,0.000306511,large
3274,P3174,Kisumu,Manufacturing,Non-Individual,"['A0071', 'A0079', 'A0036']",26/04/2015,3.772715238,0.00019074,large
3275,P3175,Eldoret,Energy,Non-Individual,"['A0092', 'A0098']",22/10/2007,2.337876291,0.000118198,large
3276,P3176,Machakos,Legal & Professional Services,Non-Individual,"['A0020', 'A0041', 'A0004']",02/05/2015,4.709080895,0.000238081,large
3277,P3177,Kericho,Telecommunications,Non-Individual,"['A0065', 'A0007', 'A0014']",30/07/2012,1.312543494,6.64E-05,small
3278,P3178,Kisumu,Public Administration,Non-Individual,"['A0053', 'A0004']",14/08/2009,1.104524931,5.58E-05,micro
3279,P3179,Kitale,Hospitality,Non-Individual,['A0097'],01/10/2017,1.170918302,5.92E-05,small
3280,P3180,Meru,Security Services,Non-Individual,['A0083'],25/02/2013,1.029068509,5.20E-05,micro
3281,P3181,Machakos,Telecommunications,Non-Individual,"['A0080', 'A0015']",12/06/2019,1.023440779,5.17E-05,micro
3282,P3182,Kisumu,Entertainment & Media,Non-Individual,"['A0097', 'A0025']",10/06/2007,1.291656535,6.53E-05,small
3283,P3183,Garissa,Legal & Professional Services,Non-Individual,"['A0030', 'A0065', 'A0036']",21/02/2006,1.518810859,7.68E-05,medium
3284,P3184,Thika,Water & Sanitation,Non-Individual,['A0097'],17/12/2024,3.04693836,0.000154046,large
3285,P3185,Machakos,Public Administration,Non-Individual,['A0002'],08/09/2014,2.584844331,0.000130684,large
3286,P3186,Nairobi,Transportation,Non-Individual,['A0007'],19/08/2009,1.043216797,5.27E-05,micro
3287,P3187,Kisumu,Education,Non-Individual,"['A0059', 'A0053']",25/09/2021,1.186086987,6.00E-05,small
3288,P3188,Meru,Energy,Non-Individual,"['A0059', 'A0093', 'A0032']",24/11/2017,1.227581286,6.21E-05,small
3289,P3189,Machakos,Transportation & Logistics,Non-Individual,['A0032'],06/07/2015,1.18728961,6.00E-05,small
3290,P3190,Kisumu,Entertainment & Media,Non-Individual,['A0021'],04/02/2012,1.138701782,5.76E-05,micro
3291,P3191,Kitale,Wholesale Trade,Non-Individual,"['A0015', 'A0095', 'A0069']",24/08/2024,1.396186199,7.06E-05,small
3292,P3192,Mombasa,Agriculture,Non-Individual,['A0022'],04/12/2006,3.456118212,0.000174734,large
3293,P3193,Nairobi,Transportation & Logistics,Non-Individual,['A0054'],15/02/2024,1.177011335,5.95E-05,small
3294,P3194,Thika,Hospitality,Non-Individual,['A0050'],05/09/2021,1.541236475,7.79E-05,medium
3295,P3195,Nakuru,Agriculture,Non-Individual,['A0097'],21/02/2013,2.588591111,0.000130873,large
3296,P3196,Kericho,Transportation & Logistics,Non-Individual,"['A0050', 'A0099', 'A0065']",12/10/2020,1.18461396,5.99E-05,small
3297,P3197,Nakuru,Construction,Non-Individual,['A0066'],30/12/2022,1.61457703,8.16E-05,medium
3298,P3198,Mombasa,Water & Sanitation,Non-Individual,"['A0056', 'A0032', 'A0039']",14/11/2018,1.529510897,7.73E-05,medium
3299,P3199,Nyeri,Wholesale Trade,Non-Individual,"['A0056', 'A0042']",14/07/2015,1.057827614,5.35E-05,micro
3300,P3200,Mombasa,Arts & Culture,Non-Individual,"['A0006', 'A0024', 'A0048']",16/04/2008,4.890707668,0.000247263,large
3301,P3201,Nairobi,ICT,Non-Individual,"['A0074', 'A0072']",28/09/2024,4.398830374,0.000222395,large
3302,P3202,Kericho,Finance,Non-Individual,"['A0057', 'A0063']",17/03/2022,1.507440154,7.62E-05,medium
3303,P3203,Kitale,Telecommunications,Non-Individual,['A0058'],22/11/2014,3.253286787,0.000164479,large
3304,P3204,Nairobi,Entertainment & Media,Non-Individual,"['A0049', 'A0043', 'A0065']",26/01/2020,1.031036366,5.21E-05,micro
3305,P3205,Thika,Agriculture,Non-Individual,"['A0028', 'A0096', 'A0019']",22/12/2008,2.363418476,0.000119489,large
3306,P3206,Nakuru,Arts & Culture,Non-Individual,['A0060'],30/10/2013,1.248322491,6.31E-05,small
3307,P3207,Meru,Hospitality,Non-Individual,['A0091'],24/03/2019,1.020859213,5.16E-05,micro
3308,P3208,Mombasa,Telecommunications,Non-Individual,"['A0066', 'A0075']",10/07/2018,2.747854475,0.000138925,large
3309,P3209,Garissa,Legal & Professional Services,Non-Individual,"['A0071', 'A0060']",16/10/2008,1.505369508,7.61E-05,medium
3310,P3210,Nyeri,Education,Non-Individual,"['A0086', 'A0070']",03/09/2016,2.168117396,0.000109615,large
3311,P3211,Thika,Finance,Non-Individual,['A0055'],03/03/2006,1.199137295,6.06E-05,small
3312,P3212,Nakuru,Mining & Quarrying,Non-Individual,"['A0012', 'A0088', 'A0017']",17/09/2014,1.530335684,7.74E-05,medium
3313,P3213,Kitale,Arts & Culture,Non-Individual,"['A0040', 'A0094']",11/04/2015,1.483853435,7.50E-05,medium
3314,P3214,Nairobi,ICT,Non-Individual,"['A0019', 'A0008', 'A0080']",23/07/2024,1.135917575,5.74E-05,micro
3315,P3215,Nairobi,Real Estate,Non-Individual,"['A0054', 'A0021', 'A0049']",16/07/2013,3.441869739,0.000174013,large
3316,P3216,Machakos,Energy,Non-Individual,['A0057'],22/10/2005,1.438428284,7.27E-05,medium
3317,P3217,Machakos,Transportation & Logistics,Non-Individual,"['A0022', 'A0094', 'A0088']",24/03/2013,1.08029323,5.46E-05,micro
3318,P3218,Thika,ICT,Non-Individual,"['A0009', 'A0018', 'A0092']",07/10/2012,1.585815053,8.02E-05,medium
3319,P3219,Kericho,Real Estate,Non-Individual,"['A0029', 'A0080', 'A0070']",25/12/2010,1.193906133,6.04E-05,small
3320,P3220,Meru,Agriculture,Non-Individual,['A0065'],25/01/2023,1.00678297,5.09E-05,micro
3321,P3221,Nairobi,ICT,Non-Individual,"['A0050', 'A0068', 'A0091']",31/01/2023,1.113305467,5.63E-05,micro
3322,P3222,Mombasa,Finance,Non-Individual,['A0048'],17/05/2013,1.512735336,7.65E-05,medium
3323,P3223,Garissa,Healthcare,Non-Individual,['A0032'],21/06/2022,3.422349412,0.000173026,large
3324,P3224,Nairobi,Retail,Non-Individual,['A0001'],09/07/2021,1.461241066,7.39E-05,medium
3325,P3225,Kisumu,Waste Management,Non-Individual,"['A0060', 'A0001']",17/01/2019,5.329778447,0.000269462,large
3326,P3226,Meru,Construction,Non-Individual,"['A0064', 'A0008']",28/09/2018,2.663677667,0.00013467,large
3327,P3227,Kitale,ICT,Non-Individual,['A0081'],23/06/2009,1.712396652,8.66E-05,medium
3328,P3228,Kitale,Agriculture,Non-Individual,"['A0019', 'A0043', 'A0031']",01/02/2005,3.379698006,0.00017087,large
3329,P3229,Eldoret,Manufacturing,Non-Individual,"['A0003', 'A0073']",30/01/2021,5.778040717,0.000292125,large
3330,P3230,Thika,Wholesale Trade,Non-Individual,['A0014'],15/11/2016,1.180293308,5.97E-05,small
3331,P3231,Eldoret,Transportation,Non-Individual,['A0057'],10/02/2016,1.391773088,7.04E-05,small
3332,P3232,Nakuru,Arts & Culture,Non-Individual,"['A0092', 'A0043', 'A0057']",11/04/2018,1.542252167,7.80E-05,medium
3333,P3233,Kisumu,Public Administration,Non-Individual,['A0007'],21/02/2005,1.676298551,8.47E-05,medium
3334,P3234,Eldoret,Education,Non-Individual,['A0027'],24/03/2008,2.092392602,0.000105787,large
3335,P3235,Mombasa,Transportation,Non-Individual,"['A0049', 'A0070', 'A0088']",31/01/2022,2.073657094,0.00010484,large
3336,P3236,Kisumu,Transportation & Logistics,Non-Individual,['A0070'],18/12/2021,1.081678166,5.47E-05,micro
3337,P3237,Machakos,Wholesale Trade,Non-Individual,['A0056'],02/10/2023,2.295379677,0.000116049,large
3338,P3238,Nyeri,Wholesale Trade,Non-Individual,"['A0066', 'A0076', 'A0018']",28/05/2011,1.28294082,6.49E-05,small
3339,P3239,Nakuru,Telecommunications,Non-Individual,['A0009'],30/06/2021,4.150887638,0.00020986,large
3340,P3240,Nairobi,Wholesale Trade,Non-Individual,['A0069'],22/12/2024,1.727341356,8.73E-05,medium
3341,P3241,Kisumu,Agriculture,Non-Individual,"['A0086', 'A0067', 'A0072']",20/05/2006,3.205401284,0.000162058,large
3342,P3242,Thika,Manufacturing,Non-Individual,['A0044'],26/11/2018,6.608098041,0.000334091,large
3343,P3243,Kitale,Mining & Quarrying,Non-Individual,"['A0019', 'A0022']",09/04/2005,1.785739812,9.03E-05,medium
3344,P3244,Garissa,Telecommunications,Non-Individual,"['A0022', 'A0031', 'A0050']",28/08/2020,1.010365494,5.11E-05,micro
3345,P3245,Garissa,Education,Non-Individual,"['A0033', 'A0022', 'A0011']",23/04/2021,1.076741998,5.44E-05,micro
3346,P3246,Kitale,Entertainment & Media,Non-Individual,"['A0065', 'A0020']",23/04/2013,7.369463094,0.000372584,large
3347,P3247,Kericho,Transportation & Logistics,Non-Individual,"['A0036', 'A0015']",31/03/2017,1.156155268,5.85E-05,small
3348,P3248,Kisumu,Manufacturing,Non-Individual,"['A0070', 'A0073', 'A0058']",30/06/2020,1.422110988,7.19E-05,medium
3349,P3249,Kericho,Transportation & Logistics,Non-Individual,"['A0018', 'A0090']",10/11/2022,1.197021227,6.05E-05,small
3350,P3250,Kisumu,ICT,Non-Individual,"['A0090', 'A0065']",20/07/2021,2.137955194,0.00010809,large
3351,P3251,Kisumu,Transportation & Logistics,Non-Individual,"['A0039', 'A0046']",22/07/2013,1.218552655,6.16E-05,small
3352,P3252,Nairobi,Legal & Professional Services,Non-Individual,"['A0032', 'A0004', 'A0082']",01/10/2022,1.818983176,9.20E-05,medium
3353,P3253,Kisumu,Hospitality,Non-Individual,"['A0027', 'A0032', 'A0058']",16/02/2007,2.138066499,0.000108096,large
3354,P3254,Kericho,ICT,Non-Individual,['A0025'],29/01/2011,1.190710786,6.02E-05,small
3355,P3255,Kericho,Energy,Non-Individual,"['A0016', 'A0071']",20/07/2008,2.190024035,0.000110723,large
